code,nom_commune,valeur_fonciere
4039,Castellane,377504.959117647
4040,Le Castellard-Mélan,232712.0
4041,Le Castellet,511443.07692307694
4042,Castellet-lès-Sausses,139347.93333333332
4043,Val-de-Chalvagne,197388.5
4045,Céreste,379347.2723021583
4046,Le Chaffaut-Saint-Jurson,192480.87719298244
4047,Champtercier,247486.4
4049,Château-Arnoux-Saint-Auban,168325.48479905436
4050,Châteaufort,130000.0
4051,Châteauneuf-Miravail,154980.0
4053,Châteauneuf-Val-Saint-Donat,291477.3015873016
4054,Châteauredon,134363.72727272726
4055,Chaudon-Norante,182288.0
4057,Clamensane,630335.7083333334
4058,Claret,282858.75675675675
4059,Clumanc,149542.2962962963
4061,Colmars,129024.48475524476
4062,La Condamine-Châtelard,118222.07272727272
4063,Corbières-en-Provence,268441.9293413174
4065,Cruis,217170.25974025973
4066,Curbans,251564.8245614035
4067,Curel,170800.22222222222
4068,Dauphin,444392.1274725275
4069,Demandolx,86496.42857142857
4070,Digne-les-Bains,150828.31223880596
4072,Draix,265988.23529411765
4073,Enchastrayes,87628.24146226415
4074,Entrages,162023.33333333334
4075,Entrepierres,434458.1395348837
4076,Entrevaux,139160.36184210525
4077,Entrevennes,157006.0
4079,L'Escale,198309.81935483872
4081,Esparron-de-Verdon,285259.18705035973
4084,Estoublon,208581.20422535212
4085,Faucon-du-Caire,48750.0
4086,Faucon-de-Barcelonnette,198757.30604651163
4087,Fontienne,164986.26086956522
4088,Forcalquier,319145.36661157024
4090,Le Fugeret,107936.25
4091,Ganagobie,157025.0
4092,La Garde,87324.51612903226
4093,Gigors,181434.2857142857
4094,Gréoux-les-Bains,261958.52348360655
4095,L'Hospitalet,257767.40761904765
4096,Jausiers,194255.52475247523
4097,La Javie,129599.70734693878
4099,Lambruisse,109993.75
4101,Lardiers,241678.22222222222
4102,Le Lauzet-Ubaye,91146.88541666667
4104,Limans,264166.5517241379
4106,Lurs,375864.7530864198
4107,Majastres,33750.0
4108,Malijai,162516.69813829788
4109,Mallefougasse-Augès,265987.0714285714
4110,Mallemoisson,223253.25784313725
4111,Mane,283177.42536585365
4112,Manosque,234591.93685042928
4113,Marcoux,210146.6739130435
4115,Méailles,149604.0625
4116,Les Mées,248796.04217926186
4118,Melve,255797.77777777778
4120,Val d'Oronaye,128936.2
4121,Mézel,224197.47586206897
4122,Mirabeau,163496.05263157896
4123,Mison,256130.90683229815
4124,Montagnac-Montpezat,172674.25203252034
4126,Montclar,117037.75388316152
4127,Montfort,726548.28125
4128,Montfuron,333989.57692307694
4129,Montjustin,1316863.8181818181
4130,Montlaux,271962.17142857146
4132,Montsalier,206513.92857142858
4133,Moriez,109489.28
4134,La Motte-du-Caire,142667.98913043478
4135,Moustiers-Sainte-Marie,377908.64646464644
4136,La Mure-Argens,114205.05555555556
4137,Nibles,162666.66666666666
4138,Niozelles,418613.04347826086
4139,Noyers-sur-Jabron,247674.80246913582
4140,Les Omergues,310318.1442857143
4141,Ongles,424602.88333333336
4142,Oppedette,363863.82608695654
4143,Oraison,361947.0557227488
4144,La Palud-sur-Verdon,218587.36842105264
4145,Peipin,221163.11764705883
4148,Peyroules,141894.578313253
4149,Peyruis,237379.19999999998
4150,Piégut,180176.15384615384
4151,Pierrerue,298657.7878787879
4152,Pierrevert,414409.4888950276
4154,Pontis,197642.85714285713
4155,Prads-Haute-Bléone,128175.58823529411
4156,Puimichel,148711.93548387097
4157,Puimoisson,276628.9013157895
4158,Quinson,231572.5348181818
4159,Redortiers,302977.2727272727
4160,Reillanne,381384.7319631902
4161,Méolans-Revel,225442.6796153846
4162,Revest-des-Brousses,260393.125
4163,Revest-du-Bion,223574.86842105264
4164,Revest-Saint-Martin,300933.3333333333
4166,Riez,166282.8923705722
4167,La Robine-sur-Galabre,308195.3962264151
4169,La Rochegiron,142551.0
4170,La Rochette,53488.88888888889
4171,Rougon,157473.9
4172,Roumoules,311177.95454545453
4173,Saint-André-les-Alpes,163391.22646153846
4174,Saint-Benoît,161824.375
4175,Sainte-Croix-à-Lauze,255771.81818181818
4176,Sainte-Croix-du-Verdon,169966.21538461538
4177,Hautes-Duyes,696300.0
4178,Saint-Étienne-les-Orgues,212698.28797468354
4179,Saint-Geniez,444538.85714285716
4180,Saint-Jacques,180833.33333333334
4181,Saint-Jeannet,145210.83333333334
4182,Saint-Julien-d'Asse,239874.34782608695
4183,Saint-Julien-du-Verdon,279066.8181818182
4184,Saint-Jurs,394936.2727272727
4186,Saint-Laurent-du-Verdon,212979.1724137931
4187,Saint-Lions,189672.1875
4188,Saint-Maime,219368.82523809525
4189,Saint-Martin-de-Brômes,194160.7381021898
4190,Saint-Martin-les-Eaux,320697.55384615384
4191,Saint-Martin-lès-Seyne,225525.0
4192,Saint-Michel-l'Observatoire,374411.57303370786
4193,Saint-Paul-sur-Ubaye,103767.2957746479
4194,Saint-Pierre,155475.7894736842
4195,Saint-Pons,180836.32465753425
4197,Sainte-Tulle,235914.7213483146
4199,Saint-Vincent-sur-Jabron,187367.14285714287
4200,Salignac,268461.51020408166
4201,Saumane,203215.58264705882
4202,Sausses,83069.88888888889
4203,Selonnet,85439.74266129032
4204,Senez,110308.75
4205,Seyne,118986.89159774435
4206,Sigonce,218056.43902439025
4207,Sigoyer,210833.33333333334
4208,Simiane-la-Rotonde,468637.36875
4209,Sisteron,336808.8155075939
4210,Soleilhas,106223.97115384616
4211,Sourribes,121815.78947368421
4214,Tartonne,134430.76923076922
4216,Thèze,202276.66666666666
4217,Thoard,153118.0
4218,Thorame-Basse,129275.04150943397
4219,Thorame-Haute,177742.46391752578
4220,Les Thuiles,201857.8148148148
4222,Turriers,116934.30769230769
4224,Ubraye,64071.36363636364
4226,Uvernet-Fours,103687.89609613131
4227,Vachères,235739.84057971014
4228,Valavoire,70833.33333333333
4229,Valbelle,177221.3023255814
4230,Valensole,246964.7044820717
4231,Valernes,263454.54545454547
4233,Vaumeilh,451897.4210526316
4234,Venterol,282935.45454545453
4235,Verdaches,161879.10347826086
4236,Vergons,78674.8
4237,Le Vernet,105183.44
4240,Villars-Colmars,133113.32595744682
4241,Villemus,294750.25
4242,Villeneuve,285433.7201017812
4244,Volonne,220191.40972222222
4245,Volx,276306.78829931974
5001,Abriès-Ristolas,163778.90085427134
5003,Aiguilles,102959.46351351352
5004,Ancelle,146526.06184971097
5006,L'Argentière-la-Bessée,174644.75393258425
5007,Arvieux,184655.52272727274
5008,Aspremont,237030.67676767678
5009,Aspres-lès-Corps,131586.92307692306
5010,Aspres-sur-Buëch,143260.9227672956
5011,Avançon,247659.61538461538
5012,Baratier,296882.0541304348
5013,Barcillonnette,251341.64285714287
5014,Barret-sur-Méouge,243724.1463414634
5016,La Bâtie-Montsaléon,187268.48484848486
5017,La Bâtie-Neuve,239059.78733644861
5018,La Bâtie-Vieille,342635.7916666667
5019,La Beaume,90938.88888888889
5021,Le Bersac,139285.7142857143
5022,Bréziers,184106.38888888888
5023,Briançon,1110476.9811163896
5024,Valdoule,185263.9375
5025,Buissard,336972.35294117645
5026,Ceillac,281446.25423728814
5027,Cervières,182370.1943939394
5028,Chabestan,271839.5833333333
5029,Chabottes,194155.25625
5031,Champcella,198692.3095
5032,Champoléon,208086.1851851852
5033,Chanousse,294708.0
5035,Châteauneuf-d'Oze,139000.0
5036,Châteauroux-les-Alpes,243210.8780487805
5037,Châteauvieux,374714.4666666667
5038,Château-Ville-Vieille,187629.06976744186
5039,Aubessagne,160312.17117117118
5040,Chorges,313024.72570194385
5044,Crévoux,119697.79385964913
5045,Crots,269548.69238709676
5046,Embrun,232598.27972513743
5047,Éourres,121510.3448275862
5048,L'Épine,188662.43902439025
5049,Esparron,165972.07692307694
5050,Espinasses,143258.42105263157
5051,Étoile-Saint-Cyrice,131250.0
5052,Eygliers,317200.157421875
5053,Garde-Colombe,197651.4705882353
5054,La Fare-en-Champsaur,160519.19642857142
5055,La Faurie,112635.51020408163
5056,Forest-Saint-Julien,242606.31578947368
5057,Fouillouse,292927.6875
5058,Freissinières,339589.4285714286
5059,La Freissinouse,273077.70862068963
5060,Furmeyer,276691.73913043475
5061,Gap,210288.58210922297
5062,Le Glaizil,252933.83333333334
5063,La Grave,175186.3815172414
5064,La Chapelle-en-Valgaudémar,229090.7435897436
5065,Guillestre,205140.91687943263
5066,La Haute-Beaume,145000.0
5068,Jarjayes,259973.17073170733
5070,Laragne-Montéglin,151636.31045751635
5071,Lardier-et-Valença,263299.6153846154
5072,Laye,145840.59244094486
5073,Lazer,265605.76923076925
5074,Lettret,268508.3333333333
5075,Manteyer,224337.22891566265
5076,Méreuil,227806.66666666666
5077,Molines-en-Queyras,156155.0
5078,Monêtier-Allemont,150716.2962962963
5079,Le Monêtier-les-Bains,306448.12280587276
5080,Montbrand,97125.0
5081,Montclus,201150.0
5082,Mont-Dauphin,172783.75
5084,Montgardin,272401.25
5085,Montgenèvre,295412.46214111923
5086,Montjay,164704.37612903226
5087,Montmaur,179646.53521126762
5089,Montrond,244706.42105263157
5090,La Motte-en-Champsaur,124536.57258064517
5091,Moydans,108570.0
5092,Neffes,475633.1583333333
5093,Névache,277591.1129032258
5095,Le Noyer,168240.24561403508
5096,Orcières,107436.92682320443
5097,Orpierre,157901.13978494622
5098,Les Orres,104417.79981971154
5099,Oze,210098.18181818182
5100,Pelleautier,419130.2784810127
5101,Vallouise-Pelvoux,179167.37701612903
5102,La Piarre,188502.36363636365
5103,Le Poët,294870.5504587156
5104,Poligny,199462.79411764705
5106,Prunières,364977.37
5107,Puy-Saint-André,417481.80555555556
5108,Puy-Saint-Eusèbe,375743.04761904763
5109,Puy-Saint-Pierre,287329.0119047619
5110,Puy-Saint-Vincent,92036.06697926059
5111,Puy-Sanières,364666.1951219512
5112,Rabou,221775.26315789475
5113,Rambaud,232065.73684210525
5114,Réallon,119000.19948186529
5115,Remollon,219238.38938053098
5116,Réotier,203301.2
5117,Ribeyret,124130.90909090909
5118,Val Buëch-Méouge,165306.08808290155
5119,Risoul,120902.71434560326
5121,Rochebrune,178909.37837837837
5122,La Roche-de-Rame,248898.91272727272
5123,La Roche-des-Arnauds,216806.94805194804
5124,La Rochette,232027.5
5126,Rosans,164529.1011235955
5127,Rousset,199307.3947368421
5128,Saint-André-d'Embrun,250358.35416666666
5129,Saint-André-de-Rosans,91550.0
5130,Saint-Apollinaire,573711.9565217391
5131,Saint-Auban-d'Oze,124560.0
5132,Saint-Bonnet-en-Champsaur,152129.92439698492
5133,Saint-Chaffrey,244536.11101871103
5134,Saint-Clément-sur-Durance,155466.54777777777
5135,Sainte-Colombe,183563.75
5136,Saint-Crépin,199086.04022988505
5139,Dévoluy,101274.85331869511
5140,Saint-Étienne-le-Laus,196597.11538461538
5142,Saint-Firmin,161629.4871794872
5144,Saint-Jacques-en-Valgodemard,133511.7590909091
5145,Saint-Jean-Saint-Nicolas,185966.2461
5146,Saint-Julien-en-Beauchêne,102425.28571428571
5147,Saint-Julien-en-Champsaur,244090.05555555556
5148,Saint-Laurent-du-Cros,224842.45945945947
5149,Saint-Léger-les-Mélèzes,107145.33966573815
5151,Saint-Martin-de-Queyrières,234706.032625
5152,Saint-Maurice-en-Valgodemard,136588.84615384616
5153,Saint-Michel-de-Chaillol,129294.99662222223
5154,Saint-Pierre-d'Argençon,130500.0
5155,Saint-Pierre-Avez,141650.0
5156,Saint-Sauveur,239844.29268292684
5157,Saint-Véran,258851.07954545456
5158,Le Saix,113843.33333333333
5159,Saléon,173166.66666666666
5160,Salérans,120655.71428571429
5161,La Salle-les-Alpes,381921.278370607
5162,La Saulce,194298.97582417584
5163,Le Sauze-du-Lac,235936.36363636365
5164,Savines-le-Lac,226845.17199421968
5165,Savournon,129454.28571428571
5166,Serres,153026.17554858935
5167,Sigottier,378797.55555555556
5168,Sigoyer,329628.6884210526
5169,Sorbiers,148175.45454545456
5170,Tallard,221949.83742331289
5171,Théus,199643.875
5172,Trescléoux,221486.42857142858
5173,Upaix,181742.2894736842
5174,Val-des-Prés,244649.54918032786
5176,Valserres,140803.80952380953
5177,Vars,168902.26356897736
5178,Ventavon,195398.4
5179,Veynes,124371.84997202798
5180,Les Vigneaux,238835.56818181818
5181,Villar-d'Arêne,125473.09166666666
5182,Villar-Loubière,45666.666666666664
5183,Villar-Saint-Pancrace,299467.04191616765
5184,Vitrolles,164001.76470588235
6001,Aiglun,121125.0
6002,Amirat,155833.33333333334
6003,Andon,123336.39834024897
6004,Antibes,545093.0700704957
6005,Ascros,126750.0
6006,Aspremont,574805.4553571428
6007,Auribeau-sur-Siagne,515447.3055007704
6008,Auvare,142400.0
6009,Bairols,82376.42857142857
6010,Le Bar-sur-Loup,472543.6199501661
6011,Beaulieu-sur-Mer,943027.2545117845
6012,Beausoleil,595139.2919300699
6013,Belvédère,119233.35224719101
6014,Bendejun,253587.46666666667
6015,Berre-les-Alpes,363873.7933130699
6016,Beuil,159827.40981549816
6017,Bézaudun-les-Alpes,272348.5
6018,Biot,885623.0402622061
6019,Blausasc,328663.45120370365
6020,La Bollène-Vésubie,156905.56971428572
6021,Bonson,235956.8811881188
6022,Bouyon,196407.04642857143
6023,Breil-sur-Roya,135558.75038181816
6024,Briançonnet,128154.66666666667
6025,Le Broc,1898620.5341666664
6026,Cabris,697565.8830227744
6027,Cagnes-sur-Mer,373699.9730356003
6028,Caille,233067.75695652174
6029,Cannes,739854.184500205
6030,Le Cannet,373620.97796225484
6031,Cantaron,415175.2153846154
6032,Cap-d'Ail,1406535.3194773518
6033,Carros,539200.6513274336
6034,Castagniers,585337.306122449
6035,Castellar,424911.3819095477
6036,Castillon,265238.68852459016
6037,Caussols,300703.9625
6038,Châteauneuf-Grasse,1111755.8361384335
6039,Châteauneuf-Villevieille,383749.97480916034
6040,Châteauneuf-d'Entraunes,66109.09090909091
6041,Cipières,181819.67741935485
6042,Clans,134560.38085106385
6043,Coaraze,232571.93984962406
6044,La Colle-sur-Loup,1073333.205720339
6045,Collongues,141912.0
6046,Colomars,546301.1100200401
6047,Conségudes,110500.0
6048,Contes,745753.4945194274
6049,Courmes,339000.0
6050,Coursegoules,249673.41379310345
6051,La Croix-sur-Roudoule,59172.46666666667
6052,Cuébris,76458.41666666667
6053,Daluis,110895.83333333333
6054,Drap,374865.59926335176
6055,Duranus,181733.33333333334
6056,Entraunes,103862.93333333333
6057,L'Escarène,241382.69589041095
6058,Escragnolles,684756.4918032787
6059,Èze,2464720.4962894735
6060,Falicon,777316.6790123457
6061,Les Ferres,92977.27272727272
6062,Fontan,63342.96629213483
6063,Gars,100850.0
6064,Gattières,459185.9531616341
6065,La Gaude,555580.5566262815
6066,Gilette,249760.36666666667
6067,Gorbio,342628.19871382636
6068,Gourdon,349640.8163265306
6069,Grasse,399068.49858089
6070,Gréolières,97386.01375921376
6071,Guillaumes,138644.51351351352
6072,Ilonse,125993.33333333333
6073,Isola,241463.30365284975
6074,Lantosque,131738.5294795539
6075,Levens,378500.8617647059
6076,Lieuche,185666.66666666666
6077,Lucéram,144387.78431372548
6078,Malaussène,191694.05444444442
6079,Mandelieu-la-Napoule,386557.0181168198
6080,Marie,92998.33333333333
6081,Le Mas,117661.80555555556
6082,Massoins,147009.52380952382
6083,Menton,567298.5637731602
6084,Mouans-Sartoux,872268.8811139135
6085,Mougins,1264812.260351291
6086,Moulinet,105622.04444444444
6087,Les Mujouls,64666.666666666664
6088,Nice,1076866.044058762
6089,Opio,1191596.6142879748
6091,Peille,461652.63617021276
6092,Peillon,260835.78756476683
6093,La Penne,269415.8620689655
6094,Péone,192649.98640569393
6095,Peymeinade,431284.5108172871
6096,Pierlas,106833.33333333333
6097,Pierrefeu,300681.2125423729
6098,Puget-Rostang,129787.6
6099,Puget-Théniers,148932.40066225166
6100,Revest-les-Roches,278929.45945945947
6101,Rigaud,110484.92857142857
6102,Rimplas,74736.95652173914
6103,Roquebillière,185719.1857142857
6104,Roquebrune-Cap-Martin,910195.7860110514
6105,Roquefort-les-Pins,891533.3575505175
6106,Roquestéron,212553.32520325202
6107,La Roque-en-Provence,310800.0
6108,La Roquette-sur-Siagne,676428.399470656
6109,La Roquette-sur-Var,394120.16462585033
6110,Roubion,154428.92405797102
6111,Roure,59242.5
6112,Le Rouret,805533.9236663234
6113,Sainte-Agnès,324617.94527363183
6114,Saint-André-de-la-Roche,290331.8745714286
6115,Saint-Antonin,145900.0
6116,Saint-Auban,126290.56637168142
6117,Saint-Blaise,365765.6729310345
6118,Saint-Cézaire-sur-Siagne,1453845.6666666667
6119,Saint-Dalmas-le-Selvage,128542.33333333333
6120,Saint-Étienne-de-Tinée,239459.38823109845
6121,Saint-Jean-Cap-Ferrat,9982455.621428572
6122,Saint-Jeannet,580591.3676298701
6123,Saint-Laurent-du-Var,478086.80061621737
6124,Saint-Léger,152722.22222222222
6125,Saint-Martin-d'Entraunes,102585.0
6126,Saint-Martin-du-Var,331804.22796352586
6127,Saint-Martin-Vésubie,196624.96687933427
6128,Saint-Paul-de-Vence,1263949.401918047
6129,Saint-Sauveur-sur-Tinée,72189.75609756098
6130,Saint-Vallier-de-Thiey,323450.0
6131,Sallagriffon,96261.11111111111
6132,Saorge,93339.48656
6133,Sauze,69285.71428571429
6134,Séranon,179591.1709375
6135,Sigale,149346.3
6136,Sospel,242973.0047457627
6137,Spéracèdes,771520.8126410835
6138,Théoule-sur-Mer,842703.0652700576
6139,Thiéry,50050.0
6140,Le Tignet,534749.9848441558
6141,Toudon,157245.27659574468
6142,Touët-de-l'Escarène,149048.7894736842
6143,Touët-sur-Var,147121.86670886076
6144,La Tour,113217.17105263157
6145,Tourette-du-Château,135060.74074074073
6146,Tournefort,210784.08
6147,Tourrette-Levens,376519.8428805237
6148,Tourrettes-sur-Loup,886238.4499841647
6149,La Trinité,246985.82614847715
6150,La Turbie,646578.801561051
6151,Utelle,169655.45555555556
6152,Valbonne,2484856.8457215764
6153,Valdeblore,179172.59481037923
6154,Valderoure,181034.06686046513
6155,Vallauris,535693.0226628187
6156,Venanson,145774.07407407407
6157,Vence,443672.5331974478
6158,Villars-sur-Var,189922.6463636364
6159,Villefranche-sur-Mer,1289721.3291370338
6160,Villeneuve-d'Entraunes,103800.0
6161,Villeneuve-Loubet,469548.9892923729
6162,La Brigue,111096.65193370165
6163,Tende,105725.0762907268
7001,Accons,144289.79166666666
7002,Ailhon,300252.6507462687
7003,Aizac,202111.42857142858
7004,Ajoux,275708.77777777775
7005,Alba-la-Romaine,217100.8954248366
7006,Albon-d'Ardèche,128422.55813953489
7007,Alboussière,198260.85987261147
7008,Alissas,201223.4365079365
7009,Andance,170062.26315789475
7010,Annonay,203471.1691331269
7011,Vallées-d'Antraigues-Asperjoc,194947.60430107525
7012,Arcens,106272.31348484849
7013,Ardoix,190352.32110091744
7014,Arlebosc,195310.4
7015,Arras-sur-Rhône,199630.30303030304
7017,Les Assions,296693.59550561797
7018,Astet,126015.33333333333
7019,Aubenas,183224.0772094572
7020,Aubignas,423897.43641025637
7022,Baix,222268.56947916668
7023,Balazuc,257577.02205882352
7024,Banne,314376.1538461539
7025,Barnas,111931.03448275862
7026,Le Béage,175226.34838709678
7027,Beauchastel,167420.08477011495
7028,Beaulieu,309914.34523809527
7029,Beaumont,195624.4358974359
7030,Beauvène,144021.57142857142
7031,Berrias-et-Casteljau,264477.9338842975
7032,Berzème,105912.14285714286
7033,Bessas,447832.3142857143
7034,Bidon,269050.6666666667
7035,Boffres,204555.9323529412
7036,Bogy,250759.67741935485
7037,Borée,126230.33333333333
7038,Borne,34605.333333333336
7039,Bozas,193184.54545454544
7040,Boucieu-le-Roi,196614.0
7041,Boulieu-lès-Annonay,259455.78828828828
7042,Bourg-Saint-Andéol,185193.8117120954
7044,Brossainc,223235.54545454544
7045,Burzet,129608.99036144577
7047,Cellier-du-Luc,89778.125
7048,Chalencon,105987.91666666667
7049,Le Chambon,79279.88888888889
7050,Chambonas,280688.92024539877
7051,Champagne,206376.13235294117
7052,Champis,192658.41075268816
7053,Chandolas,228328.91304347827
7054,Chanéac,124299.8
7055,Charmes-sur-Rhône,312156.2739607843
7056,Charnas,242213.359375
7058,Chassiers,256292.7743902439
7059,Châteaubourg,202773.91304347827
7060,Châteauneuf-de-Vernoux,221719.67741935485
7061,Chauzon,322158.5052631579
7062,Chazeaux,237932.6923076923
7063,Cheminas,157463.57142857142
7064,Le Cheylard,103837.40011741684
7065,Chirols,205331.30507042253
7066,Chomérac,229613.12639455782
7067,Colombier-le-Cardinal,294866.1538461539
7068,Colombier-le-Jeune,183323.80780487804
7069,Colombier-le-Vieux,193507.4109589041
7070,Cornas,255961.58536585365
7071,Coucouron,127280.32191780822
7072,Coux,210887.7435897436
7073,Le Crestet,140569.5283018868
7074,Creysseilles,194250.0
7075,Cros-de-Géorand,155459.02777777778
7076,Cruas,254270.70132450332
7077,Darbres,208295.88235294117
7078,Davézieux,255390.19228947366
7079,Désaignes,156973.771875
7080,Devesset,176793.0163934426
7081,Dompnac,214503.91304347827
7082,Dornas,142103.36538461538
7083,Dunière-sur-Eyrieux,215513.54305555555
7084,Eclassan,188884.18184210526
7085,Empurany,202627.41354166667
7086,Étables,174450.08695652173
7087,Fabras,340565.9705882353
7088,Faugères,81890.90909090909
7089,Félines,237546.0359281437
7090,Flaviac,165001.71401360544
7091,Fons,178673.33333333334
7092,Freyssenet,193000.0
7093,Genestelle,291742.7846153846
7094,Gilhac-et-Bruzac,420380.4166666667
7095,Gilhoc-sur-Ormèze,203719.8103448276
7096,Gluiras,184549.78125
7097,Glun,230582.2895652174
7098,Gourdon,149985.0
7099,Gras,319339.3780487805
7100,Gravières,328395.4487179487
7101,Grospierres,254114.13903448274
7102,Guilherand-Granges,208506.35011824322
7103,Saint-Julien-d'Intres,147613.68181818182
7104,Issamoulenc,145283.8
7105,Issanlas,332845.3846153846
7106,Issarlès,128363.28947368421
7107,Jaujac,204408.34112149532
7108,Jaunac,141406.0
7109,Joannas,320165.746835443
7110,Joyeuse,195150.55142857143
7111,Juvinas,179493.68
7112,Labastide-sur-Bésorgues,133565.5641025641
7113,Labastide-de-Virac,378626.3977272727
7114,Labatie-d'Andaure,175649.2
7115,Labeaume,333241.8650793651
7116,Labégude,117407.17023195875
7117,Lablachère,272779.93480392155
7118,Laboule,215433.09375
7119,Le Lac-d'Issarlès,140561.42857142858
7120,Lachamp-Raphaël,106607.27272727272
7121,Lachapelle-Graillouse,120266.42857142857
7122,Lachapelle-sous-Aubenas,244678.748502994
7123,Lachapelle-sous-Chanéac,105743.33333333333
7124,Lafarre,155700.0
7126,Lagorce,302374.95412844035
7127,Lalevade-d'Ardèche,144975.59246575343
7128,Lalouvesc,96542.63513513513
7129,Lamastre,154202.2659574468
7130,Lanarce,130983.77049180328
7131,Lanas,145599.71204545454
7132,Largentière,161695.74172619046
7133,Larnas,220699.94285714286
7134,Laurac-en-Vivarais,234638.6245614035
7136,Laveyrune,120782.1052631579
7137,Lavillatte,110000.0
7138,Lavilledieu,370181.6493506493
7139,Laviolle,117367.26190476191
7140,Lemps,547802.1
7141,Lentillères,189306.42857142858
7142,Lespéron,67560.61538461539
7143,Limony,179574.39685039368
7144,Loubaresse,116179.08333333333
7145,Lussas,249222.26110091744
7146,Lyas,184030.05633802817
7147,Malarce-sur-la-Thines,177288.14516129033
7148,Malbosc,174110.10714285713
7149,Marcols-les-Eaux,153968.3650793651
7150,Mariac,163782.92134831462
7151,Mars,132520.25714285715
7152,Mauves,208040.0846153846
7153,Mayres,116404.27462962962
7154,Mazan-l'Abbaye,151211.5
7155,Mercuer,252186.2561983471
7156,Meyras,163415.21216216215
7157,Meysse,186689.96807228916
7158,Mézilhac,114277.41935483871
7159,Mirabel,283423.40425531915
7160,Monestier,151227.77777777778
7161,Montpezat-sous-Bauzon,128411.62837837837
7162,Montréal,175895.11111111112
7163,Montselgues,256820.83333333334
7165,Belsentes,189575.31683168316
7166,Nozières,193799.51612903227
7167,Les Ollières-sur-Eyrieux,213594.7014367816
7168,Orgnac-l'Aven,388505.3007518797
7169,Ozon,215380.0
7170,Pailharès,111432.96296296296
7171,Payzac,289489.3103448276
7172,Peaugres,304204.1541666667
7173,Péreyres,121775.55555555556
7174,Peyraud,170848.30508474575
7175,Le Plagnal,86735.0
7176,Planzolles,277606.6666666667
7177,Plats,198643.97826086957
7178,Pont-de-Labeaume,116195.8125
7179,Pourchères,199377.5
7181,Le Pouzin,347663.60138613865
7182,Prades,193407.552
7183,Pradons,258146.74137931035
7184,Pranles,199882.0481927711
7185,Préaux,184832.10824324324
7186,Privas,160226.46750148368
7187,Prunet,248667.94871794872
7188,Quintenas,188837.67974683543
7189,Ribes,209816.0
7190,Rochecolombe,280628.7878787879
7191,Rochemaure,344426.9340101523
7192,Rochepaule,219126.75324675324
7193,Rocher,187596.82926829267
7194,Rochessauve,271240.1886792453
7195,La Rochette,176882.0
7196,Rocles,272105.23076923075
7197,Roiffieux,249285.99252525254
7198,Rompon,260764.1121495327
7199,Rosières,325885.014379085
7200,Le Roux,66937.5
7201,Ruoms,229047.55558704454
7202,Sablières,260152.12121212122
7203,Sagnes-et-Goudoulet,177156.42727272728
7204,Saint-Agrève,137270.58043659042
7205,Saint-Alban-d'Ay,210871.2093023256
7206,Saint-Alban-en-Montagne,65475.0
7207,Saint-Alban-Auriolles,295082.4703196347
7208,Saint-Andéol-de-Berg,257714.5
7209,Saint-Andéol-de-Fourchades,94875.0
7210,Saint-Andéol-de-Vals,167256.67346938775
7211,Saint-André-de-Cruzières,260771.70222222223
7212,Saint-André-en-Vivarais,149529.67741935485
7213,Saint-André-Lachamp,214700.33333333334
7214,Saint-Apollinaire-de-Rias,187483.0
7215,Saint-Barthélemy-le-Meil,124091.08163265306
7216,Saint-Barthélemy-Grozon,147711.575
7217,Saint-Barthélemy-le-Plain,176707.07246376813
7218,Saint-Basile,317088.56470588234
7219,Saint-Bauzile,349196.5
7220,Saint-Christol,76817.5
7221,Saint-Cierge-la-Serre,117198.125
7222,Saint-Cierge-sous-le-Cheylard,112203.25
7223,Saint-Cirgues-de-Prades,323600.0
7224,Saint-Cirgues-en-Montagne,85771.9244871795
7225,Saint-Clair,283704.96183206106
7226,Saint-Clément,116700.90909090909
7227,Saint-Cyr,208753.33329411762
7228,Saint-Désirat,181690.1052631579
7229,Saint-Didier-sous-Aubenas,179441.67088607594
7230,Saint-Étienne-de-Boulogne,235305.45098039217
7231,Saint-Étienne-de-Fontbellon,247858.6341697417
7232,Saint-Étienne-de-Lugdarès,77160.0
7233,Saint-Étienne-de-Serre,210039.39024390245
7234,Saint-Étienne-de-Valoux,136395.33333333334
7235,Sainte-Eulalie,120047.80487804877
7236,Saint-Félicien,161092.60614285714
7237,Saint-Fortunat-sur-Eyrieux,200242.74725274724
7238,Saint-Genest-de-Beauzon,286910.54545454547
7239,Saint-Genest-Lachamp,142822.91666666666
7240,Saint-Georges-les-Bains,340786.264573991
7241,Saint-Germain,220057.91025641025
7242,Saint-Gineis-en-Coiron,360229.375
7243,Saint-Jacques-d'Atticieux,153962.0
7244,Saint-Jean-Chambre,255873.57549019606
7245,Saint-Jean-de-Muzols,232209.66691449814
7247,Saint-Jean-le-Centenier,301026.0206185567
7248,Saint-Jean-Roure,141478.94736842104
7249,Saint-Jeure-d'Andaure,176224.36170212767
7250,Saint-Jeure-d'Ay,136072.0258064516
7251,Saint-Joseph-des-Bancs,160512.4478125
7253,Saint-Julien-du-Gua,146316.25
7254,Saint-Julien-du-Serre,228026.8584347826
7255,Saint-Julien-en-Saint-Alban,193190.05555555556
7257,Saint-Julien-le-Roux,198194.11764705883
7258,Saint-Julien-Vocance,138171.12280701756
7259,Saint-Just-d'Ardèche,225083.00632911394
7260,Saint-Lager-Bressac,268342.0
7261,Saint-Laurent-du-Pape,219039.3956043956
